"ID","ObjectNumber","Period","Culture","Term","NotType","AATID","AATCN"
"19678","B1981.2","19th century","British","British","Culture","300111159","AAT"
"19843","B1981.22","18th century","British","British","Culture","300111159","AAT"
"622","B1981.25.111","19th century","British","British","Culture","300111159","AAT"
"627","B1981.25.116","19th century","British","British","Culture","300111159","AAT"
"628","B1981.25.117","19th century","British","British","Culture","300111159","AAT"
"525","B1981.25.12","18th century","British","British","Culture","300111159","AAT"
"632","B1981.25.121","19th century","British","British","Culture","300111159","AAT"
"633","B1981.25.122","19th century","British","British","Culture","300111159","AAT"
"635","B1981.25.124","19th century","British","British","Culture","300111159","AAT"
"636","B1981.25.125","19th century","British","British","Culture","300111159","AAT"
"638","B1981.25.127","19th century","British","British","Culture","300111159","AAT"
"639","B1981.25.128","19th century","British","British","Culture","300111159","AAT"
"640","B1981.25.129","19th century","British","British","Culture","300111159","AAT"
"645","B1981.25.134","19th century","British","British","Culture","300111159","AAT"
"647","B1981.25.136","19th century","British","British","Culture","300111159","AAT"
"650","B1981.25.139","19th century","British","British","Culture","300111159","AAT"
"527","B1981.25.14","18th century","British","British","Culture","300111159","AAT"
"42003","B1981.25.1418","18th century","British","British","Culture","300111159","AAT"
"47590","B1981.25.1425","18th century","British","British","Culture","300111159","AAT"
"655","B1981.25.144","19th century","British","British","Culture","300111159","AAT"
"42045","B1981.25.1440","18th century","British","British","Culture","300111159","AAT"
"42046","B1981.25.1441","18th century","British","British","Culture","300111159","AAT"
"42054","B1981.25.1449","18th century","British","British","Culture","300111159","AAT"
"42057","B1981.25.1451","18th century","British","British","Culture","300111159","AAT"
"42065","B1981.25.1454","18th century","British","British","Culture","300111159","AAT"
"42068","B1981.25.1456","18th century","British","British","Culture","300111159","AAT"
"5026","B1981.25.146","19th century","British","British","Culture","300111159","AAT"
"42085","B1981.25.1461","18th century","French","French","Culture","300111188","AAT"
"42087","B1981.25.1462","18th century","French","French","Culture","300111188","AAT"
"658","B1981.25.147","19th century","British","British","Culture","300111159","AAT"
"659","B1981.25.148","19th century","British","British","Culture","300111159","AAT"
"528","B1981.25.15","18th century","British","British","Culture","300111159","AAT"
"663","B1981.25.152","19th century","British","British","Culture","300111159","AAT"
"664","B1981.25.153","19th century","British","British","Culture","300111159","AAT"
"666","B1981.25.155","19th century","British","British","Culture","300111159","AAT"
"667","B1981.25.156","19th century","British","British","Culture","300111159","AAT"
"42235","B1981.25.1570","18th century","British","British","Culture","300111159","AAT"
"42236","B1981.25.1571","18th century","British","British","Culture","300111159","AAT"
"42237","B1981.25.1572","18th century","British","British","Culture","300111159","AAT"
"42238","B1981.25.1573","18th century","British","British","Culture","300111159","AAT"
"676","B1981.25.165","18th century","British","British","Culture","300111159","AAT"
"9512","B1981.25.168","18th century","British","British","Culture","300111159","AAT"
"680","B1981.25.170","18th century","British","British","Culture","300111159","AAT"
"42590","B1981.25.1729","18th century","British","British","Culture","300111159","AAT"
"42592","B1981.25.1730","18th century","British","British","Culture","300111159","AAT"
"42593","B1981.25.1731","18th century","British","British","Culture","300111159","AAT"
"42594","B1981.25.1732","18th century","British","British","Culture","300111159","AAT"
"42659","B1981.25.1734","18th century","British","British","Culture","300111159","AAT"
"42669","B1981.25.1740","18th century","British","British","Culture","300111159","AAT"
"42670","B1981.25.1741","18th century","British","British","Culture","300111159","AAT"
"42671","B1981.25.1742","18th century","British","British","Culture","300111159","AAT"
"42672","B1981.25.1743","18th century","British","British","Culture","300111159","AAT"
"42674","B1981.25.1744","18th century","British","British","Culture","300111159","AAT"
"42678","B1981.25.1746","18th century","British","British","Culture","300111159","AAT"
"42684","B1981.25.1750","18th century","British","British","Culture","300111159","AAT"
"42686","B1981.25.1751","18th century","British","British","Culture","300111159","AAT"
"42688","B1981.25.1752","18th century","British","British","Culture","300111159","AAT"
"42689","B1981.25.1753","18th century","British","British","Culture","300111159","AAT"
"42696","B1981.25.1756","18th century","British","British","Culture","300111159","AAT"
"42697","B1981.25.1757","18th century","British","British","Culture","300111159","AAT"
"42699","B1981.25.1758","18th century","British","British","Culture","300111159","AAT"
"42700","B1981.25.1759","18th century","British","British","Culture","300111159","AAT"
"42702","B1981.25.1760","18th century","British","British","Culture","300111159","AAT"
"42704","B1981.25.1761","18th century","British","British","Culture","300111159","AAT"
"42788","B1981.25.1762","18th century","British","British","Culture","300111159","AAT"
"42789","B1981.25.1763","18th century","British","British","Culture","300111159","AAT"
"42790","B1981.25.1764","18th century","British","British","Culture","300111159","AAT"
"42791","B1981.25.1765","18th century","British","British","Culture","300111159","AAT"
"42795","B1981.25.1769","18th century","British","British","Culture","300111159","AAT"
"42796","B1981.25.1770","18th century","British","British","Culture","300111159","AAT"
"42797","B1981.25.1771","18th century","British","British","Culture","300111159","AAT"
"42798","B1981.25.1772","18th century","British","British","Culture","300111159","AAT"
"42800","B1981.25.1773","18th century","British","British","Culture","300111159","AAT"
"42801","B1981.25.1774","18th century","British","British","Culture","300111159","AAT"
"42803","B1981.25.1775","18th century","British","British","Culture","300111159","AAT"
"42805","B1981.25.1776","18th century","British","British","Culture","300111159","AAT"
"42807","B1981.25.1777","18th century","British","British","Culture","300111159","AAT"
"42808","B1981.25.1778","18th century","British","British","Culture","300111159","AAT"
"42810","B1981.25.1779","18th century","British","British","Culture","300111159","AAT"
"42813","B1981.25.1780","18th century","British","British","Culture","300111159","AAT"
"42814","B1981.25.1781","18th century","British","British","Culture","300111159","AAT"
"42816","B1981.25.1782","18th century","British","British","Culture","300111159","AAT"
"42817","B1981.25.1783","18th century","British","British","Culture","300111159","AAT"
"42819","B1981.25.1784","18th century","British","British","Culture","300111159","AAT"
"42839","B1981.25.1797","18th century","British","British","Culture","300111159","AAT"
"694","B1981.25.184","19th century","British","British","Culture","300111159","AAT"
"42888","B1981.25.1844","18th century","British","British","Culture","300111159","AAT"
"42905","B1981.25.1861","18th century","British","British","Culture","300111159","AAT"
"42940","B1981.25.1870","18th century","British","British","Culture","300111159","AAT"
"698","B1981.25.188","19th century","British","British","Culture","300111159","AAT"
"699","B1981.25.189","19th century","British","British","Culture","300111159","AAT"
"43113","B1981.25.1945","19th century","British","British","Culture","300111159","AAT"
"43122","B1981.25.1954","18th century","British","British","Culture","300111159","AAT"
"43123","B1981.25.1955","18th century","British","British","Culture","300111159","AAT"
"43124","B1981.25.1956","18th century-19th century","British","British","Culture","300111159","AAT"
"43125","B1981.25.1957","18th century","British","British","Culture","300111159","AAT"
"43126","B1981.25.1958","18th century","British","British","Culture","300111159","AAT"
"43127","B1981.25.1959","18th century","British","British","Culture","300111159","AAT"
"708","B1981.25.198","19th century","British","British","Culture","300111159","AAT"
