"ObjectID","exhibitionID","ExhTitle","","beginISO","CurDate","ExhDate"
"55440","267","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill""","2006","2006-02-22          ","04 Nov 2013 13:56:09","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill"", 2006"
"55441","267","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill""","2006","2006-02-22          ","04 Nov 2013 13:56:09","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill"", 2006"
"55452","267","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill""","2006","2006-02-22          ","04 Nov 2013 13:56:09","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill"", 2006"
"55453","267","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill""","2006","2006-02-22          ","04 Nov 2013 13:56:09","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill"", 2006"
"55454","267","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill""","2006","2006-02-22          ","04 Nov 2013 13:56:09","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill"", 2006"
"55455","267","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill""","2006","2006-02-22          ","04 Nov 2013 13:56:09","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill"", 2006"
"55456","267","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill""","2006","2006-02-22          ","04 Nov 2013 13:56:09","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill"", 2006"
"55457","267","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill""","2006","2006-02-22          ","04 Nov 2013 13:56:09","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill"", 2006"
"55458","267","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill""","2006","2006-02-22          ","04 Nov 2013 13:56:09","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill"", 2006"
"55459","267","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill""","2006","2006-02-22          ","04 Nov 2013 13:56:09","Papermaking and The Art of Watercolor in Eighteenth-Century Britain: Paul Sandby's ""View of…Mr. Whatman's Turkey Mill"", 2006"
"7234","222","Gothic Nightmares - Fuseli, Blake and the Romantic Imagination","2006","2006-02-15          ","04 Nov 2013 13:56:09","Gothic Nightmares - Fuseli, Blake and the Romantic Imagination, 2006"
"475","222","Gothic Nightmares - Fuseli, Blake and the Romantic Imagination","2006","2006-02-15          ","04 Nov 2013 13:56:09","Gothic Nightmares - Fuseli, Blake and the Romantic Imagination, 2006"
"750","222","Gothic Nightmares - Fuseli, Blake and the Romantic Imagination","2006","2006-02-15          ","04 Nov 2013 13:56:09","Gothic Nightmares - Fuseli, Blake and the Romantic Imagination, 2006"
"786","222","Gothic Nightmares - Fuseli, Blake and the Romantic Imagination","2006","2006-02-15          ","04 Nov 2013 13:56:09","Gothic Nightmares - Fuseli, Blake and the Romantic Imagination, 2006"
"165","222","Gothic Nightmares - Fuseli, Blake and the Romantic Imagination","2006","2006-02-15          ","04 Nov 2013 13:56:09","Gothic Nightmares - Fuseli, Blake and the Romantic Imagination, 2006"
"1443","446","Making History - Art and Documentary in Britain from 1929 to Now","2006","2006-02-03          ","04 Nov 2013 13:56:09","Making History - Art and Documentary in Britain from 1929 to Now, 2006"
"55739","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55498","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55499","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55502","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55503","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55537","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55538","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55539","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55540","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55541","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55542","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55543","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55544","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55545","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55546","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55547","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55548","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55549","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55550","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55551","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55552","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55553","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55554","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55555","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55556","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55557","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55558","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55559","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55560","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55561","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55562","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55563","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55564","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55565","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55566","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55567","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55568","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55569","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55570","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55571","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55572","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55573","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55574","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
"55575","259","John Virtue","2006","2006-02-02          ","04 Nov 2013 13:56:09","John Virtue, 2006"
