"ID","Description","AltNum","Remarks","ObjRef","ANrefID","ReferenceID","RefXRefID","PageNumber","CatalogueNumber","FigureNumber","lidosource","lidotype","sourcenum","lidoappellation"
"570","LC Call Number","ND466 Y35 (YCBA)","","887","317","317","5874","p","n","","AAT","local","300111999","Yale Center for British Art"
"570","OCLC Number","702612521","","887","317","317","5874","p","n","","AAT","local","300111999","Yale Center for British Art"
"375","LC Call Number","ND466 Y35 (YCBA)","","692","317","317","5875","p","n","p","AAT","local","300111999","Yale Center for British Art"
"375","OCLC Number","702612521","","692","317","317","5875","p","n","p","AAT","local","300111999","Yale Center for British Art"
"1095","LC Call Number","ND466 Y35 (YCBA)","","1412","317","317","5876","p","n","p","AAT","local","300111999","Yale Center for British Art"
"1095","OCLC Number","702612521","","1412","317","317","5876","p","n","p","AAT","local","300111999","Yale Center for British Art"
"573","LC Call Number","ND466 Y35 (YCBA)","","890","317","317","5845","p","n","","AAT","local","300111999","Yale Center for British Art"
"573","OCLC Number","702612521","","890","317","317","5845","p","n","","AAT","local","300111999","Yale Center for British Art"
"572","LC Call Number","ND466 Y35 (YCBA)","","889","317","317","5846","p","n","","AAT","local","300111999","Yale Center for British Art"
"572","OCLC Number","702612521","","889","317","317","5846","p","n","","AAT","local","300111999","Yale Center for British Art"
"1046","LC Call Number","ND466 Y35 (YCBA)","","1363","317","317","5847","p","n","","AAT","local","300111999","Yale Center for British Art"
"1046","OCLC Number","702612521","","1363","317","317","5847","p","n","","AAT","local","300111999","Yale Center for British Art"
"376","LC Call Number","ND466 Y35 (YCBA)","","693","317","317","5899","p","n","","AAT","local","300111999","Yale Center for British Art"
"376","OCLC Number","702612521","","693","317","317","5899","p","n","","AAT","local","300111999","Yale Center for British Art"
"38670","LC Call Number","ND466 Y35 (YCBA)","","38987","317","317","5900","p","n","","AAT","local","300111999","Yale Center for British Art"
"38670","OCLC Number","702612521","","38987","317","317","5900","p","n","","AAT","local","300111999","Yale Center for British Art"
"575","LC Call Number","ND466 Y35 (YCBA)","","892","317","317","5901","p","n","p","AAT","local","300111999","Yale Center for British Art"
"575","OCLC Number","702612521","","892","317","317","5901","p","n","p","AAT","local","300111999","Yale Center for British Art"
"1097","LC Call Number","ND466 Y35 (YCBA)","","1414","317","317","5902","p","n","p","AAT","local","300111999","Yale Center for British Art"
"1097","OCLC Number","702612521","","1414","317","317","5902","p","n","p","AAT","local","300111999","Yale Center for British Art"
"422","LC Call Number","ND466 Y35 (YCBA)","","739","317","317","5903","p","n","","AAT","local","300111999","Yale Center for British Art"
"422","OCLC Number","702612521","","739","317","317","5903","p","n","","AAT","local","300111999","Yale Center for British Art"
"5011","LC Call Number","ND466 Y35 (YCBA)","","5328","317","317","5904","p","n","","AAT","local","300111999","Yale Center for British Art"
"5011","OCLC Number","702612521","","5328","317","317","5904","p","n","","AAT","local","300111999","Yale Center for British Art"
"910","LC Call Number","ND466 Y35 (YCBA)","","1227","317","317","5905","p","n","","AAT","local","300111999","Yale Center for British Art"
"910","OCLC Number","702612521","","1227","317","317","5905","p","n","","AAT","local","300111999","Yale Center for British Art"
"1071","LC Call Number","ND466 Y35 (YCBA)","","1388","317","317","5785","p","n","","AAT","local","300111999","Yale Center for British Art"
"1071","OCLC Number","702612521","","1388","317","317","5785","p","n","","AAT","local","300111999","Yale Center for British Art"
"21171","LC Call Number","ND466 Y35 (YCBA)","","21488","317","317","5786","p","n","","AAT","local","300111999","Yale Center for British Art"
"21171","OCLC Number","702612521","","21488","317","317","5786","p","n","","AAT","local","300111999","Yale Center for British Art"
"860","LC Call Number","ND466 Y35 (YCBA)","","1177","317","317","5787","p","n","","AAT","local","300111999","Yale Center for British Art"
"860","OCLC Number","702612521","","1177","317","317","5787","p","n","","AAT","local","300111999","Yale Center for British Art"
"801","LC Call Number","ND466 Y35 (YCBA)","","1118","317","317","5788","p","n","","AAT","local","300111999","Yale Center for British Art"
"801","OCLC Number","702612521","","1118","317","317","5788","p","n","","AAT","local","300111999","Yale Center for British Art"
"40721","LC Call Number","ND466 Y35 (YCBA)","","41038","317","317","5789","p","n","","AAT","local","300111999","Yale Center for British Art"
"40721","OCLC Number","702612521","","41038","317","317","5789","p","n","","AAT","local","300111999","Yale Center for British Art"
"38699","LC Call Number","ND466 Y35 (YCBA)","","39016","317","317","5790","p","n","","AAT","local","300111999","Yale Center for British Art"
"38699","OCLC Number","702612521","","39016","317","317","5790","p","n","","AAT","local","300111999","Yale Center for British Art"
"838","LC Call Number","ND466 Y35 (YCBA)","","1155","317","317","5791","p","n","","AAT","local","300111999","Yale Center for British Art"
"838","OCLC Number","702612521","","1155","317","317","5791","p","n","","AAT","local","300111999","Yale Center for British Art"
"840","LC Call Number","ND466 Y35 (YCBA)","","1157","317","317","5793","p","n","","AAT","local","300111999","Yale Center for British Art"
"840","OCLC Number","702612521","","1157","317","317","5793","p","n","","AAT","local","300111999","Yale Center for British Art"
"295","LC Call Number","ND466 Y35 (YCBA)","","612","317","317","5794","p","n","","AAT","local","300111999","Yale Center for British Art"
"295","OCLC Number","702612521","","612","317","317","5794","p","n","","AAT","local","300111999","Yale Center for British Art"
"839","LC Call Number","ND466 Y35 (YCBA)","","1156","317","317","5795","p","n","p","AAT","local","300111999","Yale Center for British Art"
"839","OCLC Number","702612521","","1156","317","317","5795","p","n","p","AAT","local","300111999","Yale Center for British Art"
"697","LC Call Number","ND466 Y35 (YCBA)","","1014","317","317","5796","p","n","","AAT","local","300111999","Yale Center for British Art"
"697","OCLC Number","702612521","","1014","317","317","5796","p","n","","AAT","local","300111999","Yale Center for British Art"
"916","LC Call Number","ND466 Y35 (YCBA)","","1233","317","317","5817","p","n","","AAT","local","300111999","Yale Center for British Art"
"916","OCLC Number","702612521","","1233","317","317","5817","p","n","","AAT","local","300111999","Yale Center for British Art"
"905","LC Call Number","ND466 Y35 (YCBA)","","1222","317","317","5818","p","n","","AAT","local","300111999","Yale Center for British Art"
"905","OCLC Number","702612521","","1222","317","317","5818","p","n","","AAT","local","300111999","Yale Center for British Art"
"707","LC Call Number","ND466 Y35 (YCBA)","","1024","317","317","5819","p","n","","AAT","local","300111999","Yale Center for British Art"
"707","OCLC Number","702612521","","1024","317","317","5819","p","n","","AAT","local","300111999","Yale Center for British Art"
"4909","LC Call Number","ND466 Y35 (YCBA)","","5226","317","317","5820","p","n","","AAT","local","300111999","Yale Center for British Art"
"4909","OCLC Number","702612521","","5226","317","317","5820","p","n","","AAT","local","300111999","Yale Center for British Art"
"624","LC Call Number","ND466 Y35 (YCBA)","","941","317","317","5821","p","n","","AAT","local","300111999","Yale Center for British Art"
"624","OCLC Number","702612521","","941","317","317","5821","p","n","","AAT","local","300111999","Yale Center for British Art"
"396","LC Call Number","ND466 Y35 (YCBA)","","713","317","317","5822","p","n","","AAT","local","300111999","Yale Center for British Art"
"396","OCLC Number","702612521","","713","317","317","5822","p","n","","AAT","local","300111999","Yale Center for British Art"
"1030","LC Call Number","ND466 Y35 (YCBA)","","1347","317","317","5823","p","n","","AAT","local","300111999","Yale Center for British Art"
"1030","OCLC Number","702612521","","1347","317","317","5823","p","n","","AAT","local","300111999","Yale Center for British Art"
"563","LC Call Number","ND466 Y35 (YCBA)","","880","317","317","5715","p","n","","AAT","local","300111999","Yale Center for British Art"
"563","OCLC Number","702612521","","880","317","317","5715","p","n","","AAT","local","300111999","Yale Center for British Art"
"566","LC Call Number","ND466 Y35 (YCBA)","","883","317","317","5716","p","n","","AAT","local","300111999","Yale Center for British Art"
"566","OCLC Number","702612521","","883","317","317","5716","p","n","","AAT","local","300111999","Yale Center for British Art"
"562","LC Call Number","ND466 Y35 (YCBA)","","879","317","317","5717","p","n","p","AAT","local","300111999","Yale Center for British Art"
"562","OCLC Number","702612521","","879","317","317","5717","p","n","p","AAT","local","300111999","Yale Center for British Art"
"565","LC Call Number","ND466 Y35 (YCBA)","","882","317","317","5718","p","n","p","AAT","local","300111999","Yale Center for British Art"
"565","OCLC Number","702612521","","882","317","317","5718","p","n","p","AAT","local","300111999","Yale Center for British Art"
"691","LC Call Number","ND466 Y35 (YCBA)","","1008","317","317","5719","p","n","","AAT","local","300111999","Yale Center for British Art"
"691","OCLC Number","702612521","","1008","317","317","5719","p","n","","AAT","local","300111999","Yale Center for British Art"
"690","LC Call Number","ND466 Y35 (YCBA)","","1007","317","317","5720","p","n","","AAT","local","300111999","Yale Center for British Art"
"690","OCLC Number","702612521","","1007","317","317","5720","p","n","","AAT","local","300111999","Yale Center for British Art"
"692","LC Call Number","ND466 Y35 (YCBA)","","1009","317","317","5721","p","n","p","AAT","local","300111999","Yale Center for British Art"
"692","OCLC Number","702612521","","1009","317","317","5721","p","n","p","AAT","local","300111999","Yale Center for British Art"
"1068","LC Call Number","ND466 Y35 (YCBA)","","1385","317","317","5722","p","n","","AAT","local","300111999","Yale Center for British Art"
"1068","OCLC Number","702612521","","1385","317","317","5722","p","n","","AAT","local","300111999","Yale Center for British Art"
"1162","LC Call Number","ND466 Y35 (YCBA)","","1479","317","317","5501","p","n","p","AAT","local","300111999","Yale Center for British Art"
"1162","OCLC Number","702612521","","1479","317","317","5501","p","n","p","AAT","local","300111999","Yale Center for British Art"
"1092","LC Call Number","ND466 Y35 (YCBA)","","1409","317","317","5502","p","n","p","AAT","local","300111999","Yale Center for British Art"
"1092","OCLC Number","702612521","","1409","317","317","5502","p","n","p","AAT","local","300111999","Yale Center for British Art"
"44928","LC Call Number","ND466 Y35 (YCBA)","","45245","317","317","5503","","","","AAT","local","300111999","Yale Center for British Art"
"44928","OCLC Number","702612521","","45245","317","317","5503","","","","AAT","local","300111999","Yale Center for British Art"
"846","LC Call Number","ND466 Y35 (YCBA)","","1163","317","317","5504","p","n","","AAT","local","300111999","Yale Center for British Art"
"846","OCLC Number","702612521","","1163","317","317","5504","p","n","","AAT","local","300111999","Yale Center for British Art"
"973","LC Call Number","ND466 Y35 (YCBA)","","1290","317","317","5505","p","n","p","AAT","local","300111999","Yale Center for British Art"
"973","OCLC Number","702612521","","1290","317","317","5505","p","n","p","AAT","local","300111999","Yale Center for British Art"
"766","LC Call Number","ND466 Y35 (YCBA)","","1083","317","317","5507","p","n","","AAT","local","300111999","Yale Center for British Art"
"766","OCLC Number","702612521","","1083","317","317","5507","p","n","","AAT","local","300111999","Yale Center for British Art"
"811","LC Call Number","ND466 Y35 (YCBA)","","1128","317","317","5508","p","n","","AAT","local","300111999","Yale Center for British Art"
"811","OCLC Number","702612521","","1128","317","317","5508","p","n","","AAT","local","300111999","Yale Center for British Art"
"38541","OCLC Number","00568068","","38860","319","319","8900","p","","","AAT","local","300111999","Yale Center for British Art"
